Time mass_flow_rate velocity
0.0011567851622874806 2.387725313657367 60853.59252741289
0.0011591653786707883 2.388322244985781 60868.805925544744
0.0011615455950540958 2.388720199204724 60878.94819096598
0.0011639258114374033 2.38881968775946 60881.48375732129
0.001166306027820711 2.3886207106499886 60876.41262461068
0.0011686862442040185 2.38812326787631 60863.73479283413
0.001171066460587326 2.387327359438424 60843.45026199165
0.0011734466769706337 2.386232985336331 60815.55903208326
0.0011758268933539412 2.3848401455700308 60780.061103108936
0.0011782071097372487 2.3832483286942594 60739.492041424004
0.0011805873261205562 2.3814575347090163 60693.85184702843
0.001182967542503864 2.379467763614302 60643.14051992227
0.0011853477588871714 2.377279015410116 60587.358060105464
0.001187727975270479 2.3748912900964587 60526.50446757806
0.0011901081916537866 2.3725035647828014 60465.65087505064
0.0011924884080370941 2.3699168623596725 60399.72614981262
0.0011948686244204019 2.367330159936544 60333.80142457459
0.0011972488408037094 2.3646439689586787 60265.34113298122
0.001199629057187017 2.36205726653555 60199.41640774321
0.0012020092735703246 2.359470564112421 60133.49168250517
0.001204389489953632 2.3568838616892926 60067.56695726715
0.0012067697063369398 2.3544961363756354 60006.713364739735
0.0012091499227202473 2.3522078996167135 59948.39533856763
0.0012115301391035548 2.3500191514125275 59892.612878750835
0.0012139103554868625 2.348029380317813 59841.90155164465
0.00121629057187017 2.34623858633257 59796.2613572491
0.0012186707882534775 2.344746258011534 59758.227861919455
0.001221051004636785 2.343353418245234 59722.72993294513
0.0012234312210200927 2.342259044143141 59694.83870303674
0.0012258114374034002 2.3404682501578984 59649.19850864119
0.0012281916537867077 2.3391748989463337 59616.23614602217
0.0012305718701700154 2.338378990508448 59595.95161517969
0.001232952086553323 2.3379810362895053 59585.80934975847
0.0012353323029366304 2.3380805248442407 59588.34491611377
0.0012377125193199382 2.3385779676179195 59601.02274789032
0.0012400927357032457 2.3393738760558054 59621.307278732784
0.0012424729520865532 2.340567738712634 59651.734074996486
0.0012448531684698609 2.3420600670336698 59689.76757032613
0.0012472333848531684 2.343751372464177 59732.87219836637
0.001249613601236476 2.345641655004156 59781.04795911725
0.0012519938176197836 2.3475319375441344 59829.2237198681
0.0012543740340030913 2.349521708638849 59879.9350469743
0.0012567542503863988 2.3515114797335634 59930.64637408046
0.0012591344667697063 2.3534017622735424 59978.82213483133
0.0012615146831530138 2.3550930677040496 60021.92676287159
0.0012638948995363215 2.3565853960250855 60059.96025820123
0.001266275115919629 2.357779258681914 60090.38705446492
0.0012686553323029365 2.3585751671198 60110.6715853074
0.0012710355486862442 2.358973121338743 60120.813850728635
0.0012734157650695517 2.358873632784007 60118.27828437332
0.0012757959814528592 2.3582767014555928 60103.064886241475
0.001278176197836167 2.3570828387987643 60072.63808997777
0.0012805564142194744 2.355292044813521 60026.9978955822
0.001282936630602782 2.352904319499864 59966.144303054796
0.0012853168469860894 2.3498201743030562 59887.541746040224
0.0012876970633693972 2.3461390977778347 59793.72579089379
0.0012900772797527047 2.3417616013694627 59682.1608712602
0.0012924574961360122 2.3366876850779406 59552.84698713945
0.0012948377125193199 2.3310168374580043 59408.319704886846
0.0012972179289026274 2.324649569954918 59246.043458147076
0.001299598145285935 2.317784859678153 59071.08937963076
0.0013019783616692426 2.3104227066277097 58883.4574693379
0.0013043585780525503 2.3024636222488515 58680.61216091319
0.0013067387944358578 2.2942060722057867 58470.160153422556
0.0013091190108191653 2.285550567943779 58249.56588051068
0.001311499227202473 2.2766960865722994 58023.90047488821
0.0013138794435857805 2.267543139536613 57790.628370199775
0.001316259659969088 2.258390192500926 57557.356265511364
0.0013186398763523957 2.2492372454652396 57324.08416082295
0.0013210200927357032 2.240183786984289 57093.347622489855
0.0013234003091190107 2.2313293056128094 56867.68221686735
0.0013257805255023182 2.222773289905537 56649.62351031079
